call_id,experiment_version,case_id,model_spec_id,provider,requested_model,condition_id,condition_family,canonical_rung,factorial_bits,present_evidence_ids,missing_evidence_ids,leakage_expected,run_id,seed,status,prompt_hash,evidence_hash,audit_packet_id,started_at_utc,completed_at_utc,returned_model,model_digest,input_tokens,output_tokens,reasoning_tokens,estimated_cost_usd,parse_repair_attempted,error
C-0e4441520d4839358384,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,6,259614923,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T08:50:04.134726+00:00,2026-08-25T08:50:35.559045+00:00,deepseek-v4-pro,remote_provider,1147,1783,1575,0.00857472,0,
C-d67ebb64f778f326d9ed,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,1,3618890461,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T08:50:35.578956+00:00,2026-08-25T08:50:43.022784+00:00,gpt-5.6-terra,remote_provider,2660,389,234,0.009988,0,
C-6fb954d17218eb8ec6e6,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,4,1894677578,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T08:50:43.041277+00:00,2026-08-25T08:50:51.758220+00:00,gpt-5.6-terra,remote_provider,4118,361,206,0.012568,0,
C-421448b9fd685c5e3d59,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_LEAKY_L1,legacy_leaky_positive_control,L1,,M0;M1,M2;M3;M4;M5;M6;M7,1,1,1128886322,ok,ff4e061b7f6259569cd77f159d65ce07f6488ef0298badc9bb2e7a75f32ac839,1c6bfd288f36700e99177a566d8b988a65bfe18fc876e6929f8bef035caa8102,LEAKY-L1-1c6bfd288f36,2026-08-25T08:50:51.767180+00:00,2026-08-25T08:51:58.140093+00:00,deepseek-v4-pro,remote_provider,753,4311,4141,0.01806552,0,
C-3919e2a6e03619b8fbc7,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1000,factorial,L4,1000,M0;M1;M2;M3;M4,M5;M6;M7,0,8,978258463,ok,a1a5ce0e2dd0d53c4d489241dd564bf2d9cf942519e92524ae5edff35fe39aae,3583ab2d1a5d0fb83ba5adf4a1af25b61622e3ac2d3333d10dd1fe82c2e0b313,AUDIT-25b1402c07f9a1c7,2026-08-25T08:51:58.162977+00:00,2026-08-25T08:53:11.049193+00:00,deepseek-v4-pro,remote_provider,3021,4260,4128,0.02085732,0,
C-3805f4de26e2ea4d5d3e,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_EMPTY_L7,evidence_free_negative_control,L7,,,M0;M1;M2;M3;M4;M5;M6;M7,0,3,960175191,ok,bc2b9ff8fe2fca63e422ee1bffd758a931430bec9b50d2d07c5df7841a950261,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-bd0da7432cd51aa6,2026-08-25T08:53:11.086414+00:00,2026-08-25T08:53:50.128430+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,888,115,0,0.0,0,
C-4cfc099ea907bc7941c5,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,9,1311846679,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T08:53:50.146635+00:00,2026-08-25T08:55:22.091507+00:00,deepseek-v4-pro,remote_provider,4182,5444,5251,0.02707848,0,
C-3c1d1ce40d2689602bee,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,8,1028801629,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T08:55:22.108506+00:00,2026-08-25T08:57:43.052803+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4060,131,0,0.0,0,
C-097abf6a142bd4414d17,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,3,179300067,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T08:57:43.071468+00:00,2026-08-25T08:58:56.765824+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,1974,115,0,0.0,0,
C-00460320f013d190adb2,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,8,24849049,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T08:58:56.778481+00:00,2026-08-25T08:59:54.761527+00:00,deepseek-v4-pro,remote_provider,3220,3585,3375,0.018447,0,
C-15db66dc7aa6c8c75f46,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1001,factorial,,1001,M0;M1;M2;M3;M4;M7,M5;M6,0,8,386960981,ok,7a0e7b6d9ddd54ba035d1a779dfdc8ccb01c924a6c2343208f2da83b4742622c,3f0d402b4da8883a2c70dbc78c94c87e7e37dc26a0ad3022be5bf41b4722ddd8,AUDIT-3366c29b17bb3e44,2026-08-25T08:59:54.776266+00:00,2026-08-25T09:01:01.580146+00:00,deepseek-v4-pro,remote_provider,3981,3895,3682,0.02067912,0,
C-618d47f93e2dc532eb95,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,9,1656909682,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T09:01:01.603890+00:00,2026-08-25T09:02:18.756884+00:00,deepseek-v4-pro,remote_provider,2634,4512,4309,0.0213444,0,
C-832dc7d79d93e791adea,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_LEAKY_L2,legacy_leaky_positive_control,L2,,M0;M1;M2,M3;M4;M5;M6;M7,1,3,2221076304,ok,b0564a30a8df7a7c0b3c9a2f255940a88e740cacc854c4436ecbb39e6120c177,2c70956c1b516ac336a2586137e5110594e8f7fdffa8e118d4ed7ac13271a1e3,LEAKY-L2-2c70956c1b51,2026-08-25T09:02:18.777313+00:00,2026-08-25T09:04:15.921600+00:00,deepseek-v4-pro,remote_provider,811,7490,7301,0.03073092,0,
C-0fd60ff45f2cdc20c190,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_EMPTY_L3,evidence_free_negative_control,L3,,,M0;M1;M2;M3;M4;M5;M6;M7,0,2,285947757,ok,42bb351f30546e7271059aaf986387f4c33eea3ddad572667dfa6def7846a6c1,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-4c3404de66a64fb7,2026-08-25T09:04:15.952245+00:00,2026-08-25T09:05:05.132319+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,890,115,0,0.0,0,
C-177b3d697e5916411a63,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,9,414213346,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T09:05:05.144879+00:00,2026-08-25T09:05:13.134464+00:00,gpt-5.6-terra,remote_provider,4118,305,142,0.011896,0,
C-7acc368ed0fb54955973,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_EMPTY_L4,evidence_free_negative_control,L4,,,M0;M1;M2;M3;M4;M5;M6;M7,0,3,2080464391,ok,a6d9a1402e5f6ccdf461d7569cfbaa314eeb2800f6bb265ec40543cc3d3dce6e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-774de2e095336ed4,2026-08-25T09:05:13.143635+00:00,2026-08-25T09:05:45.526363+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,890,115,0,0.0,0,
C-3f509ae25ebf08055ef2,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1111,factorial,L7,1111,M0;M1;M2;M3;M4;M5;M6;M7,,0,8,1082507867,ok,ddfbfb322390b50d96f76f4d704858aefd2166d044e81a4fdfeb297508e27883,1e35fbcf630ead817cce4f2157fe35609b5577db62bad4162bd6d33a33f42a1f,AUDIT-8b3975402af42492,2026-08-25T09:05:45.540896+00:00,2026-08-25T09:05:53.508053+00:00,gpt-5.6-terra,remote_provider,5164,314,143,0.014096,0,
C-6502a4805937a48f0fb0,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,P_L0,canonical,L0,,M0,M1;M2;M3;M4;M5;M6;M7,0,1,1714932729,ok,a6caed7c42896c0f99a47f3cbbc548b28e9c43116ffb7c09410af499a777eb8c,7a3b50ed6198b02a0e166807e745e3f52e54ac0a8b19948d97142c39aea73c65,AUDIT-b17d123fb89219a9,2026-08-25T09:05:53.525886+00:00,2026-08-25T09:06:54.482493+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,1559,137,0,0.0,0,
C-4d442b82ccee68fd0b81,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1100,factorial,L5,1100,M0;M1;M2;M3;M4;M5,M6;M7,0,10,1316573947,ok,03bc04c56ecb370cb3440d65040c48a6d9f2693750a4577d667f268963510f72,e71683daa41c398ceefa2a6658ee3eaf6031e2300d74c93da74cb8e14f8654d2,AUDIT-7ecb70dac5ade176,2026-08-25T09:06:54.503385+00:00,2026-08-25T09:07:01.854681+00:00,gpt-5.6-terra,remote_provider,4038,319,153,0.011904,0,
C-e4f7ad5d2b44584312e7,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1101,factorial,,1101,M0;M1;M2;M3;M4;M5;M7,M6,0,2,3861697750,ok,3085fa9431f9fd298f05614bce4f51b165fcba9246dec9e21c720fe1eb705d56,b1028780608b865bc9f8dc6c494cad8d128b3d667940dbc63620f3229c28d52f,AUDIT-5bf978d1dd750a42,2026-08-25T09:07:01.868918+00:00,2026-08-25T09:08:02.230833+00:00,deepseek-v4-pro,remote_provider,5076,3538,3340,0.0207108,0,
C-ccef9ca24f5c4325163f,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,P_L0,canonical,L0,,M0,M1;M2;M3;M4;M5;M6;M7,0,3,3458515995,ok,a6caed7c42896c0f99a47f3cbbc548b28e9c43116ffb7c09410af499a777eb8c,7a3b50ed6198b02a0e166807e745e3f52e54ac0a8b19948d97142c39aea73c65,AUDIT-b17d123fb89219a9,2026-08-25T09:08:02.255394+00:00,2026-08-25T09:08:55.498125+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,1559,137,0,0.0,0,
C-71019db1b102022887d6,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0010,factorial,,0010,M0;M1;M2;M3;M6,M4;M5;M7,0,1,1916192042,ok,cd0600100543486ec9f3dada4e8a9986d622cc7917000c66e0557ba3c3a7b7b9,a9212d75c49a53df2360ca784ed055893f70fb8428476b2fce3223234cfa3a95,AUDIT-76a57b51349622ec,2026-08-25T09:08:55.513625+00:00,2026-08-25T09:09:43.520521+00:00,deepseek-v4-pro,remote_provider,1671,2732,2524,0.01302444,0,
C-b1c19fc7b579823d5d7b,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1100,factorial,L5,1100,M0;M1;M2;M3;M4;M5,M6;M7,0,3,3002517312,ok,03bc04c56ecb370cb3440d65040c48a6d9f2693750a4577d667f268963510f72,e71683daa41c398ceefa2a6658ee3eaf6031e2300d74c93da74cb8e14f8654d2,AUDIT-7ecb70dac5ade176,2026-08-25T09:09:43.536357+00:00,2026-08-25T09:09:52.560228+00:00,gpt-5.6-terra,remote_provider,4038,480,317,0.013836,0,
C-0499bdcfd6aada4e6fb3,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1000,factorial,L4,1000,M0;M1;M2;M3;M4,M5;M6;M7,0,6,97445192,ok,a1a5ce0e2dd0d53c4d489241dd564bf2d9cf942519e92524ae5edff35fe39aae,3583ab2d1a5d0fb83ba5adf4a1af25b61622e3ac2d3333d10dd1fe82c2e0b313,AUDIT-25b1402c07f9a1c7,2026-08-25T09:09:52.575696+00:00,2026-08-25T09:10:49.076267+00:00,deepseek-v4-pro,remote_provider,3021,3398,3218,0.0174438,0,
C-102b4d50e46124abf8aa,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,9,291534025,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T09:10:49.092850+00:00,2026-08-25T09:12:03.351280+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4496,126,0,0.0,0,
C-7e72643c9a6fce223a38,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,5,2141686709,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T09:12:03.365922+00:00,2026-08-25T09:12:48.568373+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4496,126,0,0.0,0,
C-cfa6b9fd1e38dffef22c,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1111,factorial,L7,1111,M0;M1;M2;M3;M4;M5;M6;M7,,0,7,3504071030,ok,ddfbfb322390b50d96f76f4d704858aefd2166d044e81a4fdfeb297508e27883,1e35fbcf630ead817cce4f2157fe35609b5577db62bad4162bd6d33a33f42a1f,AUDIT-8b3975402af42492,2026-08-25T09:12:48.584078+00:00,2026-08-25T09:12:59.881859+00:00,gpt-5.6-terra,remote_provider,5164,399,230,0.015116,0,
C-5bf7d4da88b2c75afab1,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,10,1563229267,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T09:12:59.897590+00:00,2026-08-25T09:13:07.591372+00:00,gpt-5.6-terra,remote_provider,4118,351,193,0.012448,0,
C-9e8276700dec23cbf6f0,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1111,factorial,L7,1111,M0;M1;M2;M3;M4;M5;M6;M7,,0,9,2679610857,ok,ddfbfb322390b50d96f76f4d704858aefd2166d044e81a4fdfeb297508e27883,1e35fbcf630ead817cce4f2157fe35609b5577db62bad4162bd6d33a33f42a1f,AUDIT-8b3975402af42492,2026-08-25T09:13:07.609677+00:00,2026-08-25T09:14:06.473115+00:00,deepseek-v4-pro,remote_provider,5276,3396,3182,0.02041248,0,
C-9c2fef08c1b37da015cf,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,P_L0,canonical,L0,,M0,M1;M2;M3;M4;M5;M6;M7,0,5,2640647809,ok,a6caed7c42896c0f99a47f3cbbc548b28e9c43116ffb7c09410af499a777eb8c,7a3b50ed6198b02a0e166807e745e3f52e54ac0a8b19948d97142c39aea73c65,AUDIT-b17d123fb89219a9,2026-08-25T09:14:06.491317+00:00,2026-08-25T09:14:59.915797+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,1559,137,0,0.0,0,
C-46a582e5f9f5947d90c7,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0001,factorial,,0001,M0;M1;M2;M3;M7,M4;M5;M6,0,3,1205512798,ok,6a675819e8062e65062ec4ee8c1afb0a1e8575fe21f1788ce19dc50633175afa,2f2277db14be200a7f9e501c12ed6e43e20296f440d619230de510d57bd1b323,AUDIT-a4850afa74e188ae,2026-08-25T09:14:59.930442+00:00,2026-08-25T09:16:07.624039+00:00,deepseek-v4-pro,remote_provider,2431,4097,3906,0.01943304,0,
C-6f2fa3dc8b90aec7db72,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1001,factorial,,1001,M0;M1;M2;M3;M4;M7,M5;M6,0,3,1885653845,ok,7a0e7b6d9ddd54ba035d1a779dfdc8ccb01c924a6c2343208f2da83b4742622c,3f0d402b4da8883a2c70dbc78c94c87e7e37dc26a0ad3022be5bf41b4722ddd8,AUDIT-3366c29b17bb3e44,2026-08-25T09:16:07.646106+00:00,2026-08-25T09:18:08.833449+00:00,deepseek-v4-pro,remote_provider,3981,6453,6250,0.0308088,0,
C-097a0cc0f64db0095b48,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,4,179254329,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T09:18:08.856506+00:00,2026-08-25T09:18:14.041107+00:00,gpt-5.6-terra,remote_provider,1217,177,0,0.004558,0,
C-40ef0403e4b8bdc62a34,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1001,factorial,,1001,M0;M1;M2;M3;M4;M7,M5;M6,0,2,1109666684,ok,7a0e7b6d9ddd54ba035d1a779dfdc8ccb01c924a6c2343208f2da83b4742622c,3f0d402b4da8883a2c70dbc78c94c87e7e37dc26a0ad3022be5bf41b4722ddd8,AUDIT-3366c29b17bb3e44,2026-08-25T09:18:14.056907+00:00,2026-08-25T09:19:38.174882+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5831,117,0,0.0,0,
C-35f7a98ce23843bf4fb3,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,P_L0,canonical,L0,,M0,M1;M2;M3;M4;M5;M6;M7,0,1,925683973,ok,a6caed7c42896c0f99a47f3cbbc548b28e9c43116ffb7c09410af499a777eb8c,7a3b50ed6198b02a0e166807e745e3f52e54ac0a8b19948d97142c39aea73c65,AUDIT-b17d123fb89219a9,2026-08-25T09:19:38.189703+00:00,2026-08-25T09:19:43.757425+00:00,gpt-5.6-terra,remote_provider,1056,161,0,0.004044,0,
C-a59e860dedcc9b718997,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1111,factorial,L7,1111,M0;M1;M2;M3;M4;M5;M6;M7,,0,4,2798890374,ok,ddfbfb322390b50d96f76f4d704858aefd2166d044e81a4fdfeb297508e27883,1e35fbcf630ead817cce4f2157fe35609b5577db62bad4162bd6d33a33f42a1f,AUDIT-8b3975402af42492,2026-08-25T09:19:43.771611+00:00,2026-08-25T09:19:51.746011+00:00,gpt-5.6-terra,remote_provider,5164,327,156,0.014252,0,
C-8be09ca4838a68831ac2,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0001,factorial,,0001,M0;M1;M2;M3;M7,M4;M5;M6,0,5,2367013917,ok,6a675819e8062e65062ec4ee8c1afb0a1e8575fe21f1788ce19dc50633175afa,2f2277db14be200a7f9e501c12ed6e43e20296f440d619230de510d57bd1b323,AUDIT-a4850afa74e188ae,2026-08-25T09:19:51.765491+00:00,2026-08-25T09:21:50.524389+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4002,124,0,0.0,0,
C-f1e1d5ecbf980d211fdb,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0100,factorial,,0100,M0;M1;M2;M3;M5,M4;M6;M7,0,3,4078370149,ok,3833ea8542bb4c62b3cf88d8405ea4aba4d9e4db41b6ff9344da35b348aa05fd,12e8323fdcc84a37b83a53448aaf4d8f4c7b1ef70919a7513ac855ed3ed70f87,AUDIT-395b5d5adcfabf63,2026-08-25T09:21:50.537024+00:00,2026-08-25T09:22:35.153430+00:00,deepseek-v4-pro,remote_provider,2568,2608,2394,0.01371744,0,
C-7a9b1a5bc8a3534b4eb7,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,5,2077245908,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T09:22:35.172694+00:00,2026-08-25T09:24:03.774975+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,6097,162,0,0.0,0,
C-204e5d680cf2cc1633b3,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_LEAKY_L4,legacy_leaky_positive_control,L4,,M0;M1;M2;M3;M4,M5;M6;M7,1,3,562267361,ok,f97ebde1e6429686b36a4e3e26927467154047a34ff2566472451ed096a6e69b,db61a42048e3635bbc87a6f25cd8328c8bb3e3aa0698a40540f1518daae8590b,LEAKY-L4-db61a42048e3,2026-08-25T09:24:03.794370+00:00,2026-08-25T09:26:22.693565+00:00,deepseek-v4-pro,remote_provider,940,8406,8245,0.03452856,0,
C-1ee1abda597a153b556e,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_EMPTY_L7,evidence_free_negative_control,L7,,,M0;M1;M2;M3;M4;M5;M6;M7,0,1,538366803,ok,bc2b9ff8fe2fca63e422ee1bffd758a931430bec9b50d2d07c5df7841a950261,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-bd0da7432cd51aa6,2026-08-25T09:26:22.712867+00:00,2026-08-25T09:26:46.483137+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,888,115,0,0.0,0,
C-b939c0b4f82a40091154,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,CTRL_EMPTY_L3,evidence_free_negative_control,L3,,,M0;M1;M2;M3;M4;M5;M6;M7,0,2,3127830573,ok,42bb351f30546e7271059aaf986387f4c33eea3ddad572667dfa6def7846a6c1,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-4c3404de66a64fb7,2026-08-25T09:26:46.517375+00:00,2026-08-25T09:26:52.729574+00:00,gpt-5.6-terra,remote_provider,867,105,0,0.002994,0,
C-123e7129c33d6d0f876e,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0110,factorial,,0110,M0;M1;M2;M3;M5;M6,M4;M7,0,3,326342818,ok,f90ad143ef214dc0cb276b6c3252b398bc922eb2ed46cd94539b70ca820b7acf,84ed179caed53b02482f221e141e302b1ca8ef6d7430ac188d9fdff23a191d20,AUDIT-e2c3b8fa85498425,2026-08-25T09:26:52.741703+00:00,2026-08-25T09:28:23.376556+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4113,125,0,0.0,0,
C-8693d08c2390272e8ccd,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0010,factorial,,0010,M0;M1;M2;M3;M6,M4;M5;M7,0,9,2278094853,ok,cd0600100543486ec9f3dada4e8a9986d622cc7917000c66e0557ba3c3a7b7b9,a9212d75c49a53df2360ca784ed055893f70fb8428476b2fce3223234cfa3a95,AUDIT-76a57b51349622ec,2026-08-25T09:28:23.389847+00:00,2026-08-25T09:29:27.253302+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2398,178,0,0.0,0,
