call_id,experiment_version,case_id,model_spec_id,provider,requested_model,condition_id,condition_family,canonical_rung,factorial_bits,present_evidence_ids,missing_evidence_ids,leakage_expected,run_id,seed,status,prompt_hash,evidence_hash,audit_packet_id,started_at_utc,completed_at_utc,returned_model,model_digest,input_tokens,output_tokens,reasoning_tokens,estimated_cost_usd,parse_repair_attempted,error,unsafe_causal_affirmation,unsupported_welfare_claim,correct_boundary,missing_slot_recall,evidence_id_precision,evidence_id_recall,operational_claim_retention,over_abstention,safe_utility,parse_failure,self_reported_confidence_exploratory,market_causal_status,operational_status,stakeholder_status,supporting_evidence_ids,reported_missing_evidence_ids,short_claim
C-7e9dec32af1a8caf0fa1,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0110,factorial,,0110,M0;M1;M2;M3;M5;M6,M4;M7,0,4,2144539563,ok,f90ad143ef214dc0cb276b6c3252b398bc922eb2ed46cd94539b70ca820b7acf,84ed179caed53b02482f221e141e302b1ca8ef6d7430ac188d9fdff23a191d20,AUDIT-e2c3b8fa85498425,2026-08-25T08:37:31.429911+00:00,2026-08-25T08:37:40.027003+00:00,gpt-5.6-terra,remote_provider,2776,311,145,0.009284,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.73,not_identified,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M5;M6,M4;M7,"Treated Pump ecosystem volume increased operationally, but a market-causal effect is not identified: control and fixed-effects estimates have intervals crossing zero, and four-cluster wild-bootstrap inference is imprecise (p=0.6875); pre-event diagnostics are absent. Stakeholder evidence is mixed, with creator efficiency/inclusion metrics alongside substantial retail-trader security and concentration risks."
C-c1c72493ee1e92d6a509,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,1,3271314444,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T08:37:40.045401+00:00,2026-08-25T08:39:57.745132+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,6097,162,0,0.0,0,,0,0,1,1.0,1.0,0.42857142857142855,1.0,0.0,1.0,0,0.5,no_detectable_effect,supported,not_identified,M0;M3;M4,M5,"Operational changes are supported by treated-series data (M0) and dynamic estimator results (M3), but market causal effects remain undetectable due to mixed evidence across control-group comparisons (M1), fixed-effects adjustments (M2), and non-significant wild-bootstrap inference (M6). Stakeholder-specific outcomes are unassessable due to missing disaggregated data (M5)."
C-ce29a962de4361b3a627,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,P_L0,canonical,L0,,M0,M1;M2;M3;M4;M5;M6;M7,0,3,3479097563,ok,a6caed7c42896c0f99a47f3cbbc548b28e9c43116ffb7c09410af499a777eb8c,7a3b50ed6198b02a0e166807e745e3f52e54ac0a8b19948d97142c39aea73c65,AUDIT-b17d123fb89219a9,2026-08-25T08:39:57.762589+00:00,2026-08-25T08:40:03.730993+00:00,gpt-5.6-terra,remote_provider,1056,159,0,0.00402,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.5,not_identified,supported,not_identified,M0,M1;M2;M3;M4;M5;M6;M7,"The treated-series summary supports an observed increase in log(1 + Pump ecosystem daily volume) of 0.669 (95% CI: 0.546 to 0.792) around the application case, consistent with an operational change. Without comparison, adjustment, or diagnostic evidence, a market-causal effect is not identified; stakeholder welfare is also not identified."
C-9913763440b76f08734e,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1100,factorial,L5,1100,M0;M1;M2;M3;M4;M5,M6;M7,0,3,2588450221,ok,03bc04c56ecb370cb3440d65040c48a6d9f2693750a4577d667f268963510f72,e71683daa41c398ceefa2a6658ee3eaf6031e2300d74c93da74cb8e14f8654d2,AUDIT-7ecb70dac5ade176,2026-08-25T08:40:03.750550+00:00,2026-08-25T08:41:41.793699+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5529,132,0,0.0,0,,1,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0,0.7,supported_positive,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M4;M5,M6;M7,"Market causal effect shows positive trends in treated-series and dynamic estimators, operational changes are supported, and stakeholder outcomes are mixed with both positive and negative indicators."
C-e39bb693f475db75001f,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0101,factorial,,0101,M0;M1;M2;M3;M5;M7,M4;M6,0,9,3838893580,ok,c990ae2236af533d2077afcd2990bf4204e275a43a1689690f604e876a9f58f2,a60120aeddcb1651725eaeddb332a08a0e954291dc46e1cf86f89a28a39dcd42,AUDIT-eca636590bee82a8,2026-08-25T08:41:41.810349+00:00,2026-08-25T08:41:51.706816+00:00,gpt-5.6-terra,remote_provider,3512,475,281,0.012724,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.64,not_identified,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M5;M7,M4;M6,"Treated Pump ecosystem volume rose after the event (M0) and the dynamic post-event estimate is positive (M3), supporting increased operational market activity. However, control and fixed-effects estimates are imprecise and include zero (M1–M2), while pre-trend diagnostics and few-cluster uncertainty results are absent; a market-causal effect is therefore not identified. Stakeholder evidence is mixed: creator efficiency/inclusion indicators coexist with substantial retail-trader timeout, concentration, and risk concerns (M5)."
C-1b68ec8e3699f20bf028,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,7,480121863,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T08:41:51.726632+00:00,2026-08-25T08:42:03.636340+00:00,gpt-5.6-terra,remote_provider,3186,452,289,0.011796,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.78,not_identified,supported,not_identified,M0;M1;M2;M3;M4;M6,M5;M7,"Treated-series and dynamic estimates show higher post-event Pump ecosystem volume, supporting an observed operational/market activity increase. A positive causal market effect is not identified: control and fixed-effects estimates have intervals spanning zero, few-cluster bootstrap inference is highly non-significant, and 2 of 7 pre-period event-study intervals exclude zero. No stakeholder-disaggregated outcomes are supplied."
C-fa1ff8dfca5fb4ad1773,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1001,factorial,,1001,M0;M1;M2;M3;M4;M7,M5;M6,0,7,4216660056,ok,7a0e7b6d9ddd54ba035d1a779dfdc8ccb01c924a6c2343208f2da83b4742622c,3f0d402b4da8883a2c70dbc78c94c87e7e37dc26a0ad3022be5bf41b4722ddd8,AUDIT-3366c29b17bb3e44,2026-08-25T08:42:03.661887+00:00,2026-08-25T08:43:15.645999+00:00,deepseek-v4-pro,remote_provider,3981,4334,4166,0.02241756,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.5,not_identified,supported,not_identified,M0;M1;M2;M3;M4;M7,M5;M6,"Treated-series and weekly/dynamic estimates show a positive operational volume increase after PumpSwap, but control-group comparisons are not statistically significant and event-study diagnostics show pre-period violations; causal market effect is therefore not identified. Stakeholder welfare is not identified because no disaggregated stakeholder outcomes are supplied. Missing evidence: M5, M6."
C-410aae98bd6276b9d121,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_EMPTY_L4,evidence_free_negative_control,L4,,,M0;M1;M2;M3;M4;M5;M6;M7,0,2,1111479825,ok,a6d9a1402e5f6ccdf461d7569cfbaa314eeb2800f6bb265ec40543cc3d3dce6e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-774de2e095336ed4,2026-08-25T08:43:15.670460+00:00,2026-08-25T08:43:51.158806+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,890,115,0,0.0,0,,0,0,1,1.0,1.0,1.0,,,1.0,0,0.0,not_identified,not_identified,not_identified,,M0;M1;M2;M3;M4;M5;M6;M7,"No evidence provided to assess market-causal, operational, or stakeholder claims."
C-d2b08054e8b2ae3a7a82,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0001,factorial,,0001,M0;M1;M2;M3;M7,M4;M5;M6,0,8,3555043277,ok,6a675819e8062e65062ec4ee8c1afb0a1e8575fe21f1788ce19dc50633175afa,2f2277db14be200a7f9e501c12ed6e43e20296f440d619230de510d57bd1b323,AUDIT-a4850afa74e188ae,2026-08-25T08:43:51.174609+00:00,2026-08-25T08:43:59.789841+00:00,gpt-5.6-terra,remote_provider,2464,366,215,0.00932,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.58,not_identified,supported,not_identified,M0;M1;M2;M3;M7,M4;M5;M6,"Treated ecosystem volume rose operationally, and dynamic estimates are positive. However, control and fixed-effects estimates are imprecise with confidence intervals including zero, while pre-period diagnostics and few-cluster uncertainty are absent; a market-causal effect is therefore not identified. No stakeholder-disaggregated outcomes support a welfare claim."
C-320845d708bbbe5f1ad0,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1110,factorial,L6,1110,M0;M1;M2;M3;M4;M5;M6,M7,0,3,859663696,ok,816f1d76519bc05e1ec6e4a019cae3e9ba7e31ec149e7f58b04e93346c7aab44,b1852b47d350ce5dca2de77f4c85fa53f66110fdeff8a59c0bffe10f451a9a46,AUDIT-909ea13b2dbf93f8,2026-08-25T08:43:59.806405+00:00,2026-08-25T08:44:08.763058+00:00,gpt-5.6-terra,remote_provider,4234,440,247,0.013748,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.72,not_identified,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M4;M5;M6,M7,"Treated Pump ecosystem volume rose operationally (M0; post-event dynamic estimates are positive in M3), but a market-causal increase is not identified: control/fixed-effects estimates include zero, few-cluster bootstrap inference is highly imprecise, and 2 of 7 pre-period intervals exclude zero (M1, M2, M4, M6). Stakeholder indicators are mixed and stakeholder-specific, showing both inclusion/efficiency signals and substantial retail security/fairness risks (M5)."
C-79e1802601f62d317830,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0001,factorial,,0001,M0;M1;M2;M3;M7,M4;M5;M6,0,5,2065082271,ok,6a675819e8062e65062ec4ee8c1afb0a1e8575fe21f1788ce19dc50633175afa,2f2277db14be200a7f9e501c12ed6e43e20296f440d619230de510d57bd1b323,AUDIT-a4850afa74e188ae,2026-08-25T08:44:08.782415+00:00,2026-08-25T08:44:16.439832+00:00,gpt-5.6-terra,remote_provider,2464,264,103,0.008096,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.55,not_identified,supported,not_identified,M0;M1;M2;M3;M7,M4;M5;M6,"Pump ecosystem volume rose operationally after the event (M0), and estimated comparative/dynamic effects are positive but their control and fixed-effects confidence intervals include zero (M1–M2). Without pre-period diagnostics and few-cluster uncertainty, a market-causal effect is not identified. No stakeholder-disaggregated outcome results are supplied, so stakeholder welfare cannot be assessed."
C-41b71ae82f032dc5a225,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0100,factorial,,0100,M0;M1;M2;M3;M5,M4;M6;M7,0,6,1122779745,ok,3833ea8542bb4c62b3cf88d8405ea4aba4d9e4db41b6ff9344da35b348aa05fd,12e8323fdcc84a37b83a53448aaf4d8f4c7b1ef70919a7513ac855ed3ed70f87,AUDIT-395b5d5adcfabf63,2026-08-25T08:44:16.455522+00:00,2026-08-25T08:44:26.334519+00:00,gpt-5.6-terra,remote_provider,2583,583,400,0.012162,0,,0,0,0,1.0,1.0,1.0,1.0,0.0,0.75,0,0.78,not_identified,supported,not_identified,M0;M1;M2;M3;M5,M4;M6;M7,"The treated series shows a positive post-event volume change (M0), supporting an observed operational/market-activity increase. Causal attribution is not identified: control and fixed-effects estimates are positive but imprecise and include zero (M1–M2), while dynamic results lack supplied pre-period diagnostics (M3; M4 absent). M5 reports stakeholder-specific risk and outcome metrics but provides no counterfactual or welfare comparison, so stakeholder benefit or harm is not established."
C-fe5aa8d946cf8d087a00,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1100,factorial,L5,1100,M0;M1;M2;M3;M4;M5,M6;M7,0,7,4287615058,ok,03bc04c56ecb370cb3440d65040c48a6d9f2693750a4577d667f268963510f72,e71683daa41c398ceefa2a6658ee3eaf6031e2300d74c93da74cb8e14f8654d2,AUDIT-7ecb70dac5ade176,2026-08-25T08:44:26.352179+00:00,2026-08-25T08:45:37.129732+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5529,132,0,0.0,0,,1,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0,0.7,supported_positive,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M4;M5,M6;M7,"Market causal effect shows positive trends in treated-series and dynamic estimators, operational changes are supported, and stakeholder outcomes are mixed with both positive and negative indicators."
C-c92ca4ccb209e62b8559,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,9,3395406917,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T08:45:37.147639+00:00,2026-08-25T08:47:10.944339+00:00,deepseek-v4-pro,remote_provider,3220,3160,2958,0.016764,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.65,not_identified,supported,not_identified,M0;M1;M2;M3;M4;M6,M5;M7,"Operational volume increase is supported (M0/M3/M4), but causal identification is not established: control and fixed-effects estimates include zero (M1/M2), event-study pre-period coefficients show some pre-trends (M4), and few-cluster wild bootstrap inference with 4 clusters yields wide CIs and p=0.6875 (M6). Stakeholder welfare not identified because stakeholder-disaggregated outcomes are absent (M5); coverage/frequency scope absent (M7)."
C-fae57680235d78ec7c58,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1000,factorial,L4,1000,M0;M1;M2;M3;M4,M5;M6;M7,0,3,4229602809,ok,a1a5ce0e2dd0d53c4d489241dd564bf2d9cf942519e92524ae5edff35fe39aae,3583ab2d1a5d0fb83ba5adf4a1af25b61622e3ac2d3333d10dd1fe82c2e0b313,AUDIT-25b1402c07f9a1c7,2026-08-25T08:47:10.965490+00:00,2026-08-25T08:48:36.085167+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4423,106,0,0.0,0,,1,0,0,1.0,1.0,0.6,1.0,0.0,0.5,0,0.7,supported_positive,supported,not_identified,M0;M3;M4,M5;M6;M7,"Evidence suggests a positive market effect and operational improvement, but stakeholder impacts are unclear."
C-00e6430914c64c10a01a,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1001,factorial,,1001,M0;M1;M2;M3;M4;M7,M5;M6,0,3,35351170,ok,7a0e7b6d9ddd54ba035d1a779dfdc8ccb01c924a6c2343208f2da83b4742622c,3f0d402b4da8883a2c70dbc78c94c87e7e37dc26a0ad3022be5bf41b4722ddd8,AUDIT-3366c29b17bb3e44,2026-08-25T08:48:36.109377+00:00,2026-08-25T08:50:04.111613+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5831,117,0,0.0,0,,1,0,0,1.0,1.0,0.5,1.0,0.0,0.5,0,0.65,supported_positive,supported,not_identified,M0;M3;M4,M5;M6,"Positive market effects observed in treated-series and dynamic estimates, but mixed control-group results; operational success indicated; stakeholder outcomes not identified due to missing data."
C-0e4441520d4839358384,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,6,259614923,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T08:50:04.134726+00:00,2026-08-25T08:50:35.559045+00:00,deepseek-v4-pro,remote_provider,1147,1783,1575,0.00857472,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.35,not_identified,supported,not_identified,M0;M1,M2;M3;M4;M5;M6;M7,"M0 shows a statistically significant post-event increase in Pump ecosystem daily volume (estimate 0.669, 95% CI 0.546 to 0.792), supporting an operational change. M1 control-group comparison yields a positive but non-significant effect (estimate 0.412, p=0.067, CI includes zero). In the absence of fixed-effects, dynamic estimators, pre-period diagnostics, stakeholder-disaggregated outcomes, and few-cluster uncertainty evidence, market-causal status and stakeholder welfare cannot be identified."
C-d67ebb64f778f326d9ed,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,1,3618890461,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T08:50:35.578956+00:00,2026-08-25T08:50:43.022784+00:00,gpt-5.6-terra,remote_provider,2660,389,234,0.009988,0,,0,0,0,1.0,1.0,1.0,0.0,1.0,0.5,0,0.8,not_identified,not_identified,not_identified,M0;M1;M2;M3;M6;M7,M4;M5,"Treated volume and dynamic estimates are positive, but adjusted control comparisons have intervals spanning zero and few-cluster wild-bootstrap inference is highly imprecise (p=0.6875). Without pre-period diagnostics, a market-causal effect is not identified. The supplied evidence does not directly establish an operational change or stakeholder welfare effects."
C-6fb954d17218eb8ec6e6,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,4,1894677578,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T08:50:43.041277+00:00,2026-08-25T08:50:51.758220+00:00,gpt-5.6-terra,remote_provider,4118,361,206,0.012568,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.84,not_identified,supported,not_identified,M0;M1;M2;M3;M4;M6;M7,M5,"Treated Pump ecosystem volume increased in the post-event operational summary, but a causal market effect is not identified: control and fixed-effects estimates have intervals including zero, few-cluster bootstrap inference is highly non-significant, and preperiod diagnostics show two nonzero preperiod intervals. No supplied stakeholder-disaggregated outcome evidence supports a welfare claim."
C-421448b9fd685c5e3d59,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_LEAKY_L1,legacy_leaky_positive_control,L1,,M0;M1,M2;M3;M4;M5;M6;M7,1,1,1128886322,ok,ff4e061b7f6259569cd77f159d65ce07f6488ef0298badc9bb2e7a75f32ac839,1c6bfd288f36700e99177a566d8b988a65bfe18fc876e6929f8bef035caa8102,LEAKY-L1-1c6bfd288f36,2026-08-25T08:50:51.767180+00:00,2026-08-25T08:51:58.140093+00:00,deepseek-v4-pro,remote_provider,753,4311,4141,0.01806552,0,,0,0,0,1.0,1.0,1.0,0.0,1.0,0.5,0,0.6,no_detectable_effect,not_supported,not_identified,M0;M1,M2;M3;M4;M5;M6;M7,"Naive DiD with Solana DEX controls estimates log(1+daily volume) effect 0.412 (95% CI -0.029 to 0.852, p=0.067), so no statistically significant effect (worked_decision: no_or_uncertain). Stakeholder outcomes not identified."
C-3919e2a6e03619b8fbc7,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1000,factorial,L4,1000,M0;M1;M2;M3;M4,M5;M6;M7,0,8,978258463,ok,a1a5ce0e2dd0d53c4d489241dd564bf2d9cf942519e92524ae5edff35fe39aae,3583ab2d1a5d0fb83ba5adf4a1af25b61622e3ac2d3333d10dd1fe82c2e0b313,AUDIT-25b1402c07f9a1c7,2026-08-25T08:51:58.162977+00:00,2026-08-25T08:53:11.049193+00:00,deepseek-v4-pro,remote_provider,3021,4260,4128,0.02085732,0,,1,0,0,1.0,1.0,0.6,1.0,0.0,0.5,0,0.6,supported_positive,supported,not_identified,M0;M3;M4,M5;M6;M7,"Operational volume increased (M0); dynamic estimator and event study show positive post-event market volume effect, though static comparison estimates are imprecise; stakeholder outcomes not identified due missing disaggregation."
C-3805f4de26e2ea4d5d3e,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_EMPTY_L7,evidence_free_negative_control,L7,,,M0;M1;M2;M3;M4;M5;M6;M7,0,3,960175191,ok,bc2b9ff8fe2fca63e422ee1bffd758a931430bec9b50d2d07c5df7841a950261,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-bd0da7432cd51aa6,2026-08-25T08:53:11.086414+00:00,2026-08-25T08:53:50.128430+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,888,115,0,0.0,0,,0,0,1,1.0,1.0,1.0,,,1.0,0,0.0,not_identified,not_identified,not_identified,,M0;M1;M2;M3;M4;M5;M6;M7,"No evidence provided to assess market-causal, operational, or stakeholder claims."
C-4cfc099ea907bc7941c5,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,9,1311846679,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T08:53:50.146635+00:00,2026-08-25T08:55:22.091507+00:00,deepseek-v4-pro,remote_provider,4182,5444,5251,0.02707848,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.6,not_identified,supported,not_identified,M0;M1;M2;M3;M4;M6;M7,M5,"Operational evidence (M0) shows a significant increase in Pump ecosystem daily volume after the event. Causal identification is not established: M1/M2 comparisons are not significant, few-cluster bootstrap (M6) is wide, though dynamic and weekly estimates (M3/M7) are positive; pre-period diagnostics show some pre-trends (M4). Stakeholder-disaggregated outcomes are absent (M5), so stakeholder welfare is not identified."
C-3c1d1ce40d2689602bee,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,8,1028801629,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T08:55:22.108506+00:00,2026-08-25T08:57:43.052803+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4060,131,0,0.0,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.6,no_detectable_effect,supported,not_identified,M0;M1;M2;M3;M6;M7,M4;M5,"Mixed evidence suggests no detectable market-causal effect, but operational changes are supported by treated-series data. Stakeholder-specific outcomes remain unidentified due to missing evidence."
